date,tic,open,high,low,close,volume,day,kdjk,kdjd,kdjj,rsi_6,rsi_12,rsi_24,amount,change,daily_variance,open_,close_,high_,low_,volume_,landmark
2013-01-15,600122.SH,4.0054,4.084,3.9956,4.0643,122659.54,1170,69.0282,64.5907,77.9032,71.36,67.9272,61.5544,498525.1684,0.0145,0.0218,-0.6297,-0.3054,-0.509,-0.4448,-0.1491,-
2013-01-16,600122.SH,4.0545,4.0643,3.976,4.025,103895.13,1171,70.6424,66.6079,78.7112,62.2105,62.8889,59.1338,418177.8983,-0.0073,0.0219,-0.3675,-0.6223,-0.6939,-0.6708,-0.4083,-
2013-01-17,600122.SH,4.0349,4.0349,3.9367,3.9563,85148.12,1172,61.5767,64.9309,54.8685,49.0248,55.0958,55.1758,336871.5072,-0.0199,0.0248,-0.5511,-1.1601,-0.9435,-1.0573,-0.6646,-
2013-01-18,600122.SH,3.976,4.0152,3.9563,3.9956,67491.4,1173,61.3346,63.7321,56.5396,55.4995,58.3191,56.8979,269668.6378,0.0049,0.0147,-1.0162,-0.9853,-1.1468,-0.9896,-0.9401,-
2013-01-21,600122.SH,4.0054,4.0643,3.9858,4.0447,96181.59,1174,68.4215,65.2952,74.674,62.6181,62.0335,58.9537,389025.6771,0.0097,0.0194,-0.889,-0.6809,-0.909,-0.8129,-0.5551,-
2013-01-22,600122.SH,4.0447,4.0545,3.976,3.9956,71859.09,1175,65.8978,65.4961,66.7011,52.5337,56.5371,56.1587,287120.18,-0.0123,0.0196,-0.6545,-1.0611,-1.0115,-0.9487,-0.8601,-
2013-01-23,600122.SH,3.976,4.0152,3.9465,3.9956,64650.74,1176,64.2153,65.0691,62.5075,52.5337,56.5371,56.1587,258318.4967,0.0049,0.0172,-1.1672,-1.0898,-1.3256,-1.2488,-0.9717,-
2013-01-24,600122.SH,3.9956,4.1232,3.9563,3.9563,190968.46,1177,55.1498,61.7627,41.924,44.3091,52.1369,53.9303,755528.5183,-0.0099,0.0422,-1.0752,-1.428,-0.638,-1.2373,0.8706,-
2013-01-25,600122.SH,3.9465,3.9661,3.9171,3.9269,71241.45,1178,38.3515,53.959,7.1366,38.8491,49.023,52.31,279758.05,-0.005,0.0125,-1.4975,-1.8182,-1.7618,-1.7042,-0.7714,-
2013-01-28,600122.SH,3.9269,4.0152,3.9269,3.9956,65076.96,1179,38.2638,48.7272,17.3369,54.5527,55.7586,55.5652,260021.5014,0.0172,0.0221,-1.827,-1.4812,-1.6137,-1.818,-0.8885,-
2013-01-29,600122.SH,4.0054,4.0643,3.976,4.0349,86274.32,1180,44.5614,47.3386,39.007,61.3637,59.1287,57.3048,348108.2538,0.0073,0.0219,-1.3753,-1.1394,-1.3223,-1.4022,-0.6209,-
2013-01-30,600122.SH,4.0545,4.1232,4.0349,4.1134,151641.31,1181,61.456,52.0444,80.2791,71.5746,64.9471,60.5259,623761.3646,0.0143,0.0215,-0.9327,-0.4696,-0.8529,-0.7812,0.3563,-
2013-01-31,600122.SH,4.0741,4.133,4.0349,4.0447,113989.5,1182,60.6711,54.92,72.1734,56.025,57.1761,56.6247,461053.3306,-0.0073,0.0243,-0.7683,-1.0903,-0.7993,-0.7726,-0.1901,-
2013-02-01,600122.SH,4.0349,4.1723,4.0152,4.1625,229451.35,1183,72.5007,60.7802,95.9417,69.61,65.0079,61.1097,955091.2444,0.0307,0.0377,-1.1485,-0.0842,-0.4934,-1.0121,1.5333,-
2013-02-04,600122.SH,4.2214,4.3981,4.2018,4.2214,283059.31,1184,69.4218,63.6608,80.9439,74.3622,68.1819,63.1004,1194906.5712,0.0,0.0465,0.4937,0.4818,1.3387,0.9662,2.5645,-
2013-02-05,600122.SH,4.1625,4.3392,4.1527,4.2705,170187.64,1185,70.7719,66.0311,80.2533,77.8301,70.6066,64.6733,726786.3166,0.0253,0.0437,0.0267,0.974,1.0119,0.5309,1.1979,-
2013-02-06,600122.SH,4.2508,4.4766,4.2508,4.4079,271112.08,1186,76.4216,69.4946,90.2756,84.7549,76.1539,68.5838,1195034.9374,0.0356,0.0512,0.854,2.22,2.241,1.6034,3.2654,-
2013-02-07,600122.SH,4.3785,4.4472,4.2312,4.3196,204264.22,1187,74.7607,71.25,81.7822,68.3023,67.2553,63.8446,882339.7247,-0.0136,0.05,2.0386,1.8196,2.3668,1.5798,3.1739,-
2013-02-08,600122.SH,4.349,4.3686,4.2705,4.3392,118402.8,1188,74.0248,72.1749,77.7246,69.8607,68.1563,64.4141,513773.4298,-0.0023,0.0226,2.1165,2.276,2.074,2.1719,1.4084,-
2013-02-18,600122.SH,4.3588,4.3588,4.2508,4.2999,87468.61,1189,69.9177,71.4225,66.9081,62.4707,64.2869,62.3588,376106.2761,-0.0137,0.0251,2.6134,2.3154,2.3631,2.3772,0.3544,-
2013-02-19,600122.SH,4.2999,4.3097,4.2018,4.2116,100864.74,1190,60.8005,67.8819,46.6378,48.6075,56.434,58.0184,424801.939,-0.021,0.0256,2.5794,1.7247,2.2406,2.2392,0.9354,-
2013-02-20,600122.SH,4.2018,4.2705,4.1723,4.2508,84548.17,1191,57.5543,64.4393,43.7843,54.0408,58.8674,59.3298,359397.361,0.0115,0.0231,1.8852,2.4931,2.2088,2.2952,0.3417,^
2013-02-21,600122.SH,4.2116,4.2116,4.084,4.1232,101285.66,1192,41.6978,56.8588,11.3757,38.2464,49.124,53.6388,417621.0333,-0.0214,0.0309,2.3618,1.2075,1.7948,1.3327,1.0337,-
2013-02-22,600122.SH,4.1232,4.1527,4.0643,4.0741,103210.23,1193,28.5908,47.4362,-9.0998,33.6986,45.9326,51.6496,420488.798,-0.0121,0.0217,1.3701,0.4719,1.0464,1.1237,0.8785,v
2013-02-25,600122.SH,4.0938,4.133,4.0741,4.0938,51004.99,1194,21.4455,38.7726,-13.2086,37.2889,47.4275,52.3888,208804.2281,0.0,0.0144,0.877,0.8078,0.7698,1.3748,-0.8678,-
2013-02-26,600122.SH,4.0741,4.133,4.0349,4.0349,77046.61,1195,14.297,30.6141,-18.3371,31.2228,43.5042,50.0036,310875.3667,-0.0097,0.0243,0.5615,-0.0797,0.8444,0.7861,-0.0231,-
2013-02-27,600122.SH,4.0447,4.0938,4.025,4.0545,40604.17,1196,12.3932,24.5405,-11.9013,35.4181,45.1513,50.7817,164629.6073,0.0024,0.017,0.065,0.2406,0.2324,0.6614,-1.2301,-
2013-02-28,600122.SH,4.0643,4.1625,4.0643,4.1429,81978.67,1197,20.0357,23.0389,14.0292,51.4471,52.032,54.1407,339629.4319,0.019,0.0237,0.4657,1.6363,1.4575,1.462,0.109,^
2013-03-01,600122.SH,4.133,4.1625,4.0643,4.1232,96636.44,1198,24.8546,23.6441,27.2756,48.2449,50.4921,53.2949,398451.3694,-0.0024,0.0238,1.6972,1.4761,1.5304,1.5886,0.6576,-
2013-03-04,600122.SH,4.0938,4.0938,3.976,3.9956,106892.14,1199,18.7882,22.0255,12.3136,32.5149,41.7594,48.2051,427098.2346,-0.0246,0.0295,1.1713,-0.164,0.6177,0.1764,1.0868,v
2013-03-05,600122.SH,3.9956,4.0643,3.976,4.0545,78369.72,1200,23.6318,22.5609,25.7737,42.8384,46.4253,50.4829,317750.0297,0.0145,0.0218,-0.2164,0.6872,0.2892,0.2684,0.2049,-
2013-03-06,600122.SH,4.0643,4.1625,4.025,4.1429,135160.07,1201,45.5848,30.2355,76.2832,55.1853,52.6379,53.6736,559954.654,0.019,0.0332,0.8412,1.8164,1.5865,1.0698,2.1936,^
2013-03-07,600122.SH,4.1232,4.1527,4.0741,4.1134,95985.06,1202,54.9475,38.4729,87.8968,50.7919,50.5058,52.4957,394824.9458,-0.0024,0.0191,1.5808,1.639,1.5572,1.7199,1.1548,-
2013-03-08,600122.SH,4.1036,4.1232,4.0545,4.0643,59734.12,1203,52.4136,43.1198,71.0013,43.8237,47.0457,50.5683,242777.3839,-0.0097,0.0169,1.4822,1.2488,1.3757,1.6546,-0.1423,-
2013-03-11,600122.SH,4.0643,4.084,4.0349,4.0545,48112.57,1204,48.9728,45.0708,56.7768,42.4295,46.3543,50.1846,195072.4151,-0.0024,0.0121,1.1898,1.2444,1.067,1.5804,-0.5529,-
2013-03-12,600122.SH,4.0545,4.084,3.9269,3.9661,76490.97,1205,38.1946,42.7787,29.0265,31.5609,40.4972,46.839,303370.8361,-0.0223,0.0396,1.1962,0.3492,1.1704,0.3702,0.5593,-
2013-03-13,600122.SH,3.9858,3.9858,3.9269,3.9563,42775.85,1206,29.6227,38.3934,12.0813,30.5208,39.8877,46.4806,169234.0954,-0.0075,0.0149,0.5437,0.3159,0.2277,0.4435,-0.5795,v
2013-03-14,600122.SH,3.9858,3.9858,3.9269,3.976,45362.18,1207,26.6953,34.494,11.0978,35.6372,41.8084,47.3261,180360.0277,-0.0025,0.0148,0.6198,0.595,0.3066,0.5222,-0.4526,-
2013-03-18,600122.SH,3.9858,4.0447,3.9465,3.9563,57148.85,1208,21.9564,30.3148,5.2397,32.7438,40.4002,46.5586,226097.9953,-0.0075,0.0248,0.6948,0.4809,0.9396,0.7988,-0.043,-
2013-03-19,600122.SH,3.9465,3.976,3.9072,3.9367,44820.57,1209,18.4893,26.373,2.7219,29.8502,38.9753,45.7876,176445.1379,-0.0025,0.0175,0.4038,0.3687,0.4002,0.4953,-0.4552,-
2013-03-20,600122.SH,3.9563,4.0349,3.9465,4.0349,88152.68,1210,29.665,27.4703,34.0543,54.1894,48.8377,50.1069,355687.2485,0.0195,0.0219,0.5634,1.3336,0.9952,0.9444,1.0005,-
2013-03-21,600122.SH,4.0349,4.0447,3.9956,4.025,61719.2,1211,37.9557,30.9654,51.9361,52.0065,47.9848,49.6904,248419.78,-0.0025,0.0122,1.3403,1.3917,1.1881,1.5194,0.0394,-
2013-03-22,600122.SH,4.0152,4.1232,3.9956,4.0938,147947.45,1212,54.1001,38.677,84.9463,64.0751,54.0663,52.5504,605667.2708,0.0192,0.0312,1.3139,2.2486,2.0732,1.7187,2.8009,-
2013-03-25,600122.SH,4.1036,4.1134,4.025,4.0545,101821.36,1213,58.7982,45.384,85.6265,54.6544,50.3947,50.8281,412834.7041,-0.0121,0.0218,2.3323,2.2483,2.3834,2.2885,1.833,-
2013-03-26,600122.SH,4.0545,4.0545,3.9563,4.0152,67726.23,1214,55.8655,48.8779,69.8407,46.4577,46.9188,49.1473,271934.3587,-0.0098,0.0245,2.3026,2.2579,2.2316,1.945,0.4174,-
2013-03-27,600122.SH,4.0152,4.0643,3.976,4.0349,61295.47,1215,56.9504,51.5687,67.7139,50.8882,48.8481,50.012,247321.0919,0.0049,0.0219,2.3443,3.0291,2.857,2.5613,0.1941,^
2013-03-28,600122.SH,4.0054,4.0054,3.8974,3.9072,79658.05,1216,39.4137,47.517,23.2069,30.9602,38.8601,44.8535,311239.933,-0.0251,0.0276,2.7575,1.718,2.7504,1.9522,1.0093,-
2013-03-29,600122.SH,3.9171,3.9269,3.8778,3.8778,60874.18,1217,26.2758,40.4366,-2.0459,27.9376,36.9619,43.7689,236057.8952,-0.0101,0.0127,1.8982,1.3569,1.8132,1.9183,0.3295,v
2013-04-01,600122.SH,3.8778,3.9171,3.8778,3.8876,44056.07,1218,18.8483,33.2405,-9.936,30.646,38.0621,44.2379,171272.3777,0.0025,0.0101,1.4587,1.7032,1.8757,2.2415,-0.3234,-
2013-04-02,600122.SH,3.9072,3.9171,3.8385,3.8778,53049.22,1219,17.1669,27.8826,-4.2646,29.3235,37.3509,43.8562,205714.2653,-0.0076,0.0203,2.2086,1.7512,2.1993,1.9097,0.0167,-
2013-04-03,600122.SH,3.8778,3.8778,3.8287,3.8385,39010.39,1220,12.5538,22.773,-7.8846,24.2811,34.5288,42.328,149741.382,-0.0102,0.0128,2.0392,1.1401,1.561,1.9562,-0.5574,-
2013-04-08,600122.SH,3.7894,3.8287,3.7502,3.8091,49123.48,1221,13.7749,19.7736,1.7773,21.0342,32.5233,41.2071,187116.2477,0.0052,0.0206,0.1832,0.5218,0.2403,0.1782,-0.1779,-
2013-04-09,600122.SH,3.8091,3.8582,3.7894,3.8483,38345.79,1222,19.5939,19.7137,19.3543,34.9518,37.7798,43.2963,147566.1037,0.0102,0.0179,0.6268,1.3635,1.0969,1.1511,-0.6746,-
2013-04-10,600122.SH,3.8385,3.8483,3.7796,3.8091,41457.14,1223,19.3133,19.5803,18.7794,28.85,34.8206,41.7483,157914.392,-0.0077,0.018,1.3243,0.5435,0.886,0.968,-0.6412,-
2013-04-11,600122.SH,3.8287,3.8483,3.7993,3.8091,30298.37,1224,20.5688,19.9098,21.8869,28.85,34.8206,41.7483,115409.5212,-0.0051,0.0129,1.1395,0.5819,0.9331,1.5618,-1.1013,-
2013-04-12,600122.SH,3.8091,3.8385,3.7796,3.7993,22574.25,1225,22.975,20.9315,27.0619,27.1441,34.0277,41.3459,85766.348,-0.0026,0.0155,0.7484,0.4028,0.723,1.2025,-1.4475,-
2013-04-15,600122.SH,3.7993,3.7993,3.7207,3.7502,29043.27,1226,20.3234,20.7288,19.5127,20.025,30.2611,39.3624,108918.0712,-0.0131,0.021,0.5537,-0.7361,-0.4305,-0.4552,-1.3258,-
2013-04-16,600122.SH,3.7305,3.7796,3.6814,3.7698,49160.58,1227,26.0507,22.5028,33.1466,28.9511,33.4681,40.5504,185325.5545,0.0104,0.026,-1.2315,-0.3707,-1.0963,-1.6814,-0.6626,-
2013-04-17,600122.SH,3.76,3.7993,3.7207,3.7698,44763.54,1228,32.3705,25.792,45.5275,28.9511,33.4681,40.5504,168749.5931,0.0026,0.0208,-0.586,-0.4419,-0.6221,-0.688,-0.873,-
2013-04-18,600122.SH,3.76,3.8483,3.7305,3.7894,80117.86,1229,41.9424,31.1755,63.4761,38.789,36.9204,41.7921,303598.6187,0.0078,0.0311,-0.6634,-0.1365,0.554,-0.4904,0.096,-
2013-04-19,600122.SH,3.7993,3.8582,3.7796,3.8483,108701.43,1230,59.4284,40.5931,97.0989,59.1743,46.0907,45.3701,418315.7131,0.0127,0.0204,0.0916,0.5247,0.3534,0.4548,0.452,-
2013-04-22,600122.SH,3.8189,3.8778,3.7993,3.868,90701.84,1231,71.289,50.8251,112.2168,63.9879,48.8062,46.5174,350834.7171,0.0127,0.0203,0.1601,0.6064,0.3658,0.4682,0.044,^
2013-04-23,600122.SH,3.8483,3.8483,3.7207,3.7305,73310.08,1232,55.8593,52.5032,62.5717,32.1946,35.2763,40.3459,273483.2534,-0.0316,0.0342,0.3734,-0.9917,-0.0995,-0.6828,-0.3157,v
2013-04-24,600122.SH,3.7403,3.8189,3.7207,3.8091,96623.94,1233,58.913,54.6398,67.4595,49.4303,44.8161,44.7206,368050.2499,0.0181,0.0258,-0.8974,-0.2973,-0.4664,-0.7426,0.0487,-
2013-04-25,600122.SH,3.7894,3.7993,3.7305,3.7502,42808.69,1234,50.9522,53.4106,46.0354,40.2337,39.9968,42.2952,160541.1492,-0.0105,0.0183,-0.4852,-0.8935,-0.7051,-0.7111,-0.9161,-
2013-04-26,600122.SH,3.76,3.7698,3.6814,3.7011,43767.6,1235,37.3116,48.0443,15.8464,33.9205,36.4339,40.3898,161988.2644,-0.0159,0.0239,-0.8203,-1.4006,-1.0214,-1.2401,-0.9851,-
2013-05-02,600122.SH,3.6913,3.7502,3.6814,3.7011,21168.96,1236,28.2179,41.4355,1.7828,33.9205,36.4339,40.3898,78348.4379,0.0026,0.0186,-1.4936,-1.5582,-1.2826,-1.3547,-1.4677,-
2013-05-03,600122.SH,3.7207,3.7894,3.7011,3.76,39314.51,1237,32.1521,38.341,19.7742,48.012,43.6057,43.7025,147822.5576,0.0105,0.0235,-1.4136,-1.2357,-1.1118,-1.3314,-1.2477,-
2013-05-06,600122.SH,3.76,3.8091,3.7502,3.7894,59575.33,1238,39.7647,38.8156,41.6628,53.9004,46.8698,45.2862,225754.7555,0.0078,0.0155,-1.2329,-1.1021,-1.0683,-1.0294,-0.9175,-
2013-05-07,600122.SH,3.7894,3.8189,3.7698,3.7894,49632.52,1239,44.8397,40.8236,52.8719,53.9004,46.8698,45.2862,188077.4713,0.0,0.013,-1.0977,-1.2146,-1.0908,-0.9507,-1.1298,-
2013-05-08,600122.SH,3.7993,3.8287,3.7796,3.8189,57265.05,1240,57.3547,46.334,79.3961,60.3838,50.3046,46.9177,218689.4994,0.0051,0.0129,-1.1123,-1.0241,-1.1012,-0.9315,-1.0363,-
2013-05-09,600122.SH,3.8189,3.8483,3.7698,3.8287,104686.41,1241,67.6553,53.4411,96.0837,62.487,51.4423,47.4608,400812.858,0.0026,0.0205,-1.0036,-0.9781,-0.9904,-1.083,-0.0631,-
2013-05-10,600122.SH,3.8189,3.8189,3.76,3.8189,96436.53,1242,72.5651,59.8157,98.0637,58.7446,50.1889,46.9595,368281.4644,0.0,0.0154,-1.0481,-1.0673,-1.2762,-1.2216,-0.1827,-
2013-05-13,600122.SH,3.8191,3.829,3.75,3.7796,64897.33,1243,67.9893,62.5402,78.8873,45.6017,45.3544,44.9717,245285.9485,-0.0105,0.0209,-1.0463,-1.4237,-1.2062,-1.3478,-0.7775,-
2013-05-14,600122.SH,3.7697,3.7796,3.7303,3.7697,45497.59,1244,62.9615,62.6807,63.5231,42.713,44.1848,44.4768,171512.265,0.0,0.0131,-1.4891,-1.3885,-1.6041,-1.4135,-1.1699,v
2013-05-15,600122.SH,3.7697,3.7895,3.7401,3.7895,50988.25,1245,61.9924,62.4513,61.0748,50.2731,47.158,45.7233,193219.9734,0.0052,0.013,-1.39,-1.1668,-1.4521,-1.2776,-1.0359,-
2013-05-16,600122.SH,3.7796,3.8586,3.7599,3.8388,119327.28,1246,69.5174,64.8066,78.939,64.3358,53.8373,48.7147,458073.5625,0.0154,0.0257,-1.2568,-0.6482,-0.7989,-1.0214,0.336,-
2013-05-17,600122.SH,3.8586,3.8684,3.7994,3.8487,135645.4,1247,74.9233,68.1789,88.4121,66.6111,55.0811,49.3002,522058.451,-0.0026,0.0179,-0.4916,-0.4981,-0.6433,-0.6102,0.7115,-
2013-05-20,600122.SH,3.8487,3.9178,3.8487,3.898,155164.79,1248,79.7622,72.04,95.2066,75.827,60.8165,52.1395,604832.3514,0.0126,0.0177,-0.487,-0.0311,-0.1742,-0.1018,1.1567,-
2013-05-21,600122.SH,3.898,4.0461,3.8783,4.0461,251796.08,1249,86.5081,76.8627,105.799,87.8833,72.3757,59.2867,1018792.1193,0.0366,0.0415,-0.0079,1.1148,0.812,0.2062,3.1298,^
2013-05-22,600122.SH,4.0461,4.0855,3.977,3.9967,167461.2,1250,82.6721,78.7992,90.4179,73.2584,65.3596,56.3574,669292.178,-0.0124,0.0271,1.1241,0.8713,1.1426,0.9492,2.4171,-
2013-05-23,600122.SH,4.0066,4.0855,3.9671,4.0066,142750.12,1251,81.0438,79.5474,84.0366,74.2874,66.0785,56.8038,571942.6308,0.0,0.0296,0.9518,0.9458,1.2267,0.9049,2.2651,-
2013-05-24,600122.SH,3.9967,4.0855,3.9967,4.0658,132853.58,1252,85.5138,81.5362,93.469,79.851,70.1233,59.3949,540156.0856,0.017,0.0218,0.9161,1.3034,1.2788,1.0105,2.2906,-
2013-05-27,600122.SH,4.0658,4.125,4.0263,4.0559,108521.88,1253,84.3583,82.4769,88.1211,76.528,68.6304,58.7796,440153.8931,-0.0024,0.0243,1.3156,1.3258,1.5282,1.1985,1.416,-
2013-05-28,600122.SH,4.0559,4.0559,3.977,4.0263,118986.32,1254,80.561,81.8382,78.0064,66.5862,64.174,56.9394,479074.6202,-0.0074,0.0196,1.3442,1.2781,1.299,1.1147,1.9722,-
2013-05-29,600122.SH,4.0165,4.0559,4.0066,4.0263,86666.49,1255,76.9362,80.2042,70.4002,66.5862,64.174,56.9394,348945.2887,0.0024,0.0122,1.2537,1.3813,1.3846,1.3141,0.9288,-
2013-05-30,600122.SH,4.0263,4.0263,3.9671,4.0066,76726.38,1256,70.3402,76.9162,57.1881,59.2139,61.035,55.6762,307411.9141,-0.0049,0.0148,1.3972,1.4477,1.3855,1.3124,0.5824,-
2013-05-31,600122.SH,3.9967,4.0263,3.9572,3.9671,75569.47,1257,58.8918,70.9081,34.8593,46.7576,55.1358,53.2067,299791.6444,-0.0075,0.0174,1.4266,1.4551,1.5336,1.4254,0.5618,-
2013-06-03,600122.SH,3.9671,3.9869,3.9375,3.9572,65369.91,1258,42.7634,61.5265,5.2372,43.9754,53.7163,52.5965,258681.8079,-0.0025,0.0125,1.4717,1.5821,1.5411,1.5201,0.1633,-
2013-06-04,600122.SH,3.9474,3.9572,3.8783,3.898,82176.23,1259,31.1708,51.4079,-9.3036,30.8171,45.9919,49.0844,320322.9445,-0.0127,0.0202,1.5591,1.5272,1.5985,1.4861,0.9419,-
2013-06-05,600122.SH,3.898,3.9079,3.8487,3.8783,71859.72,1260,24.3515,42.3891,-11.7237,27.5279,43.7101,47.972,278693.5521,-0.0051,0.0153,1.5441,1.6377,1.582,1.5594,0.5252,-
2013-06-06,600122.SH,3.8684,3.8684,3.8092,3.8191,57421.25,1261,17.2793,34.0192,-16.2005,19.8774,37.5954,44.7893,219297.4959,-0.0129,0.0155,1.6105,1.5642,1.59,1.5999,-0.0643,-
2013-06-07,600122.SH,3.8191,3.8388,3.7796,3.7895,58903.49,1262,12.7139,26.9174,-15.6932,17.0365,34.9301,43.2907,223214.7754,-0.0078,0.0156,1.5835,1.6213,1.6389,1.6879,0.0454,-
2013-06-13,600122.SH,3.7796,3.7895,3.6711,3.7007,65383.1,1263,11.04,21.625,-10.1298,11.2489,28.3519,39.1865,241963.2382,-0.0213,0.032,1.6005,1.3796,1.61,1.4174,0.2971,-
2013-06-14,600122.SH,3.7105,3.7401,3.7007,3.7401,35512.42,1264,13.8352,19.0284,3.449,24.8431,34.3373,41.7436,132820.002,0.0079,0.0105,1.4626,1.7503,1.5381,1.7341,-0.9845,-
2013-06-17,600122.SH,3.7401,3.7401,3.6809,3.7105,35027.85,1265,12.9209,16.9926,4.7777,21.8288,32.137,40.4115,129970.8374,-0.008,0.016,1.7937,1.8434,1.7373,1.8788,-1.095,-
2013-06-18,600122.SH,3.7303,3.7599,3.6908,3.7401,38079.09,1266,15.8971,16.6274,14.4364,31.764,36.571,42.3318,142419.6045,0.0026,0.0185,2.0219,2.3225,2.1153,2.2411,-1.0853,-
2013-06-19,600122.SH,3.7204,3.7204,3.6316,3.7105,42290.25,1267,18.6754,17.3101,21.4061,27.5606,34.1378,40.9546,156917.9726,-0.0027,0.0239,2.3023,2.3709,1.8333,2.2653,-0.7999,-
2013-06-20,600122.SH,3.6908,3.7007,3.6217,3.6217,46514.44,1268,12.4503,15.6901,5.9706,18.6675,28.0335,37.1693,168461.3473,-0.0191,0.0218,2.3641,2.0588,1.805,2.507,-0.7785,-
2013-06-21,600122.SH,3.5921,3.6316,3.5526,3.5921,46520.45,1269,12.4695,14.6166,8.1753,16.5335,26.322,36.0115,167106.1084,0.0,0.022,1.9526,1.9936,1.401,2.2788,-0.8599,-
2013-06-24,600122.SH,3.5822,3.5822,3.3257,3.3651,67240.58,1270,10.8726,13.3686,5.8806,8.0572,17.4228,28.8264,226271.2758,-0.0645,0.0762,1.9993,-0.0435,1.006,0.295,-0.4505,-
2013-06-25,600122.SH,3.3651,3.454,3.079,3.3947,98961.95,1271,22.0596,16.2656,33.6475,14.8852,21.212,30.7076,335946.1317,0.0087,0.1105,0.0789,0.1481,0.095,-2.0046,0.2671,-
2013-06-26,600122.SH,3.375,3.375,3.227,3.3059,130296.12,1272,25.8142,19.4485,38.5457,11.7452,18.4424,28.361,430745.9431,-0.0209,0.0448,0.0825,-0.6922,-0.5051,-0.865,0.9692,-
2013-06-27,600122.SH,3.3059,3.3355,3.227,3.2467,74560.68,1273,25.4192,21.4387,33.3802,10.0493,16.8431,26.9295,242076.1598,-0.0182,0.0334,-0.6011,-1.2531,-0.8383,-0.95,-0.3101,-
2013-06-28,600122.SH,3.227,3.2961,3.1678,3.2566,52132.53,1274,25.6405,22.8393,31.2429,12.5823,18.1382,27.5675,169774.7972,0.0091,0.0394,-1.3206,-1.3132,-1.1929,-1.5775,-0.839,-
2013-07-01,600122.SH,3.2566,3.3257,3.2368,3.3158,50693.62,1275,29.4001,25.0262,38.1478,27.2774,25.6882,31.3098,168089.9052,0.0179,0.0268,-1.2262,-0.9424,-1.1007,-1.1417,-0.8758,-
2013-07-02,600122.SH,3.3059,3.3553,3.2763,3.3454,65109.52,1276,33.8835,27.9787,45.6931,33.9402,29.2475,33.1128,217817.3882,0.0118,0.0236,-0.924,-0.6969,-0.9622,-0.8419,-0.5379,-
2013-07-03,600122.SH,3.3355,3.3355,3.227,3.2961,50274.17,1277,35.6847,30.5473,45.9593,28.6871,26.906,31.6681,165708.6917,-0.012,0.0329,-0.6965,-1.1663,-1.1526,-1.3838,-0.8616,-
2013-07-04,600122.SH,3.2763,3.3454,3.2368,3.3059,51218.84,1278,38.8202,33.305,49.8508,31.2263,28.1533,32.281,169324.3632,0.009,0.0329,-1.2719,-1.1408,-1.1442,-1.4225,-0.8321,-
2013-07-05,600122.SH,3.2961,3.375,3.2961,3.3454,67965.98,1279,49.5602,38.7234,71.2338,41.33,33.1681,34.7425,227373.3895,0.0147,0.0236,-1.1831,-0.8675,-0.9857,-0.9094,-0.4373,-
2013-07-08,600122.SH,3.2961,3.3059,3.227,3.227,42834.91,1280,42.5639,40.0035,47.6847,27.0406,27.0046,31.1958,138228.2546,-0.0214,0.0244,-1.3045,-2.0887,-1.6386,-1.7785,-1.0888,v
2013-07-09,600122.SH,3.2171,3.2665,3.2171,3.2566,37996.29,1281,42.6617,40.8896,46.2058,33.897,30.5256,32.9806,123738.718,0.0121,0.0152,-2.25,-2.1888,-2.211,-2.1654,-1.2448,-
2013-07-10,600122.SH,3.2467,3.3651,3.2368,3.3553,73187.83,1282,58.6052,46.7948,82.226,51.9609,40.8959,38.5288,245567.126,0.0324,0.0382,-2.4208,-1.4219,-1.6986,-2.3253,-0.5511,-
2013-07-11,600122.SH,3.3553,3.4737,3.3355,3.4342,115168.78,1283,67.2723,53.6206,94.5756,61.9383,47.7034,42.4996,395512.6243,0.023,0.0402,-1.5284,-0.6521,-0.86,-1.3302,0.3714,^
2013-07-12,600122.SH,3.4342,3.4342,3.3454,3.3454,69574.45,1284,61.5148,56.252,72.0405,48.3702,41.7932,39.5029,232754.365,-0.0265,0.0265,-0.6542,-1.7775,-1.3441,-1.3372,-0.6179,v
2013-07-15,600122.SH,3.3553,3.4737,3.3553,3.4342,76712.74,1285,69.212,60.572,86.492,59.1171,48.7236,43.649,263446.8917,0.023,0.0345,-1.779,-0.9282,-1.0815,-1.3412,-0.4787,-
2013-07-16,600122.SH,3.4441,3.7697,3.4046,3.6119,206052.15,1286,69.956,63.7,82.4681,72.742,59.3021,50.7038,744239.7606,0.0465,0.1011,-0.7951,1.1021,2.0235,-0.7374,2.4508,^
2013-07-17,600122.SH,3.5822,3.6415,3.4737,3.5132,140925.55,1287,64.4984,63.9661,65.5629,59.5208,52.7128,47.2737,495099.6423,-0.0196,0.0478,0.8956,-0.0867,0.756,0.1264,1.3299,-
2013-07-18,600122.SH,3.4934,3.6316,3.4836,3.523,112286.36,1288,61.4511,63.1278,58.0977,60.3788,53.2751,47.6407,395584.8463,0.0084,0.042,-0.262,-0.0118,0.6195,0.2001,0.6701,-
2013-07-19,600122.SH,3.523,3.6711,3.5033,3.5132,134665.38,1289,58.8284,61.6947,53.0959,58.8811,52.5928,47.2971,473106.413,-0.0028,0.0478,0.0538,-0.1258,1.1137,0.4348,1.3748,-
2013-07-22,600122.SH,3.454,3.5822,3.3849,3.5428,107374.27,1290,58.3595,60.5829,53.9126,62.273,54.5124,48.4682,380405.5638,0.0251,0.0557,-0.7829,0.1952,0.0402,-1.0912,0.4979,-
